ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
2,52,Gymnoscopelus,-54.5033_158.955_1986_12_9_50,-54.503300,158.955000,9,12,1986
9,260,Gymnoscopelus,-50.565_154.8517_1986_12_11_50,-50.565000,154.851700,11,12,1986
1,31,Gymnoscopelus,-63.7067_87.9733_1981_1_20_400,-63.706700,87.973300,20,1,1981
46,4716,Gymnoscopelus,-66.0633_72.1183_1991_1_23_800,-66.063300,72.118300,23,1,1991
4,395,"Hintonia candens",-53.0183_157.33_1993_8_10_820,-53.018300,157.330000,10,8,1993
1,91,"Hintonia candens",-46.8283_131.6317_1982_12_27_500,-46.828300,131.631700,27,12,1982
1,56,"Krefftichthys anderssoni",-63.9733_77.5567_1985_1_30_35,-63.973300,77.556700,30,1,1985
2,96,"Krefftichthys anderssoni",-62.9967_73.0033_1985_1_16_599,-62.996700,73.003300,16,1,1985
1,58,"Krefftichthys anderssoni",-59.34_81.7167_1985_1_19_750,-59.340000,81.716700,19,1,1985
1,60,"Krefftichthys anderssoni",-51.85_72.35_1990_6_10_741,-51.850000,72.350000,10,6,1990
2,91,"Krefftichthys anderssoni",-64.005_73.0017_1985_1_16_216,-64.005000,73.001700,16,1,1985
1,10,"Krefftichthys anderssoni",-62.9833_62.9967_1985_1_8_173,-62.983300,62.996700,8,1,1985
12,62,"Krefftichthys anderssoni",-62.9883_77.495_1985_1_30_804,-62.988300,77.495000,30,1,1985
3,53,"Krefftichthys anderssoni",-63.795_79.9017_1985_1_23_837,-63.795000,79.901700,23,1,1985
1,55,"Krefftichthys anderssoni",-64.9933_74.8817_1991_1_30_800,-64.993300,74.881700,30,1,1991
2,,"Krefftichthys anderssoni",-61.3733_89.9883_1982_11_20_20,-61.373300,89.988300,20,11,1982
1,64,"Krefftichthys anderssoni",-52.285_72.3067_1990_6_11_489,-52.285000,72.306700,11,6,1990
9,,"Krefftichthys anderssoni",-56.3117_45.1633_1985_3_4_25,-56.311700,45.163300,4,3,1985
1,50,"Krefftichthys anderssoni",-63.9717_77.665_1985_1_30_209,-63.971700,77.665000,30,1,1985
1,26,"Krefftichthys anderssoni",-53.4833_158.9333_1985_10_21_,-53.483300,158.933300,21,10,1985
1,,"Krefftichthys anderssoni",-51.2817_72.0283_1990_6_7_260,-51.281700,72.028300,7,6,1990
1,52,"Krefftichthys anderssoni",-65.9617_74.9833_1991_1_29_45,-65.961700,74.983300,29,1,1991
4,259,"Krefftichthys anderssoni",-51.48_75.6617_1992_1_30_358,-51.480000,75.661700,30,1,1992
11,54,"Krefftichthys anderssoni",-53.2017_74.1467_1985_1_14_330,-53.201700,74.146700,14,1,1985
2,,"Krefftichthys anderssoni",-54.975_100.0083_1981_3_15_75,-54.975000,100.008300,15,3,1981
1,51,"Krefftichthys anderssoni",-60.055_57.9167_1985_1_4_658,-60.055000,57.916700,4,1,1985
3,,"Krefftichthys anderssoni",-51.36_75.805_1992_1_30_248,-51.360000,75.805000,30,1,1992
1,60,"Krefftichthys anderssoni",-65.015_74.9383_1991_1_30_41,-65.015000,74.938300,30,1,1991
2,95,"Krefftichthys anderssoni",-64.99_74.925_1991_1_30_427,-64.990000,74.925000,30,1,1991
5,273,"Krefftichthys anderssoni",-61.84_78.0133_1987_3_16_845,-61.840000,78.013300,16,3,1987
2,12,"Krefftichthys anderssoni",-53.3383_73.31_1985_1_15_360,-53.338300,73.310000,15,1,1985
2,70,"Krefftichthys anderssoni",-60.0033_67.9683_1985_1_9_29,-60.003300,67.968300,9,1,1985
2,15,"Krefftichthys anderssoni",-51.055_71.905_1985_1_12_239,-51.055000,71.905000,12,1,1985
4,52,"Krefftichthys anderssoni",-63.0233_68.3_1985_2_2_804,-63.023300,68.300000,2,2,1985
1,,"Krefftichthys anderssoni",-65.44_60.8483_1985_3_7_28,-65.440000,60.848300,7,3,1985
4,14,"Krefftichthys anderssoni",-52.67_74.915_1985_1_14_325,-52.670000,74.915000,14,1,1985
6,57,"Krefftichthys anderssoni",-62_77.61_1985_2_4_218,-62.000000,77.610000,4,2,1985
3,,"Krefftichthys anderssoni",-51.3117_75.53_1992_1_31_518,-51.311700,75.530000,31,1,1992
11,145,"Krefftichthys anderssoni",-54.51_159.0033_1986_12_9_160,-54.510000,159.003300,9,12,1986
2,,"Krefftichthys anderssoni",-63.2067_78.39_1981_2_15_75,-63.206700,78.390000,15,2,1981
9,58,"Krefftichthys anderssoni",-54.4767_74.0717_1985_1_15_452,-54.476700,74.071700,15,1,1985
3,152,"Krefftichthys anderssoni",-65.4667_74.9533_1991_1_30_405,-65.466700,74.953300,30,1,1991
1,,"Krefftichthys anderssoni",-65.6433_61.2367_1985_3_7_74,-65.643300,61.236700,7,3,1985
1,60,"Krefftichthys anderssoni",-52.07_71.5783_1992_2_6_605,-52.070000,71.578300,6,2,1992
2,119,"Krefftichthys anderssoni",-52.45_72.4_1992_2_8_457,-52.450000,72.400000,8,2,1992
2,22,"Krefftichthys anderssoni",-60.0033_88.0217_1985_1_23_236,-60.003300,88.021700,23,1,1985
1,59,"Krefftichthys anderssoni",-52.66_74.785_1985_1_14_250,-52.660000,74.785000,14,1,1985
1,,"Krefftichthys anderssoni",-64.1733_74.485_1981_2_19_55,-64.173300,74.485000,19,2,1981
1,,"Krefftichthys anderssoni",-62.6667_57.9883_1984_4_9_250,-62.666700,57.988300,9,4,1984
2,107,"Krefftichthys anderssoni",-51.9467_73.545_1990_6_14_370,-51.946700,73.545000,14,6,1990
5,57,"Krefftichthys anderssoni",-62.0167_75.0717_1985_2_4_804,-62.016700,75.071700,4,2,1985
3,52,"Krefftichthys anderssoni",-61.9983_68.5667_1985_2_3_804,-61.998300,68.566700,3,2,1985
2,124,"Krefftichthys anderssoni",-50.5817_74.6533_1993_9_11_774,-50.581700,74.653300,11,9,1993
2,117,"Krefftichthys anderssoni",-65.41_74.9983_1991_1_30_800,-65.410000,74.998300,30,1,1991
2,91,"Krefftichthys anderssoni",-49.8433_131.34_1985_2_1_500,-49.843300,131.340000,1,2,1985
7,,"Krefftichthys anderssoni",-57.1117_74.21_1992_2_1_438,-57.111700,74.210000,1,2,1992
1,51,"Krefftichthys anderssoni",-54.4933_159.0417_1986_12_9_500,-54.493300,159.041700,9,12,1986
1,,"Krefftichthys anderssoni",-64.1917_74.6083_1981_2_19_110,-64.191700,74.608300,19,2,1981
9,,"Krefftichthys anderssoni",-53.8683_105.5233_1982_12_23_500,-53.868300,105.523300,23,12,1982
1,52,"Krefftichthys anderssoni",-52.0167_71.3817_1992_2_5_283,-52.016700,71.381700,5,2,1992
2,102,"Krefftichthys anderssoni",-51.975_72.695_1993_9_16_683,-51.975000,72.695000,16,9,1993
2,132,"Krefftichthys anderssoni",-52.6_72.5_1992_2_8_308,-52.600000,72.500000,8,2,1992
2,,"Krefftichthys anderssoni",-55.025_99.89_1981_3_15_980,-55.025000,99.890000,15,3,1981
6,72,"Krefftichthys anderssoni",-50.565_154.8517_1986_12_11_50,-50.565000,154.851700,11,12,1986
17,,"Krefftichthys anderssoni",-51.5283_75.43_1992_1_31_510,-51.528300,75.430000,31,1,1992
9,122,"Krefftichthys anderssoni",-54.5033_158.955_1986_12_9_50,-54.503300,158.955000,9,12,1986
1,,"Krefftichthys anderssoni",-64.19_74.57_1981_2_19_75,-64.190000,74.570000,19,2,1981
1,,"Krefftichthys anderssoni",-64.86_84.2917_1981_1_17_60,-64.860000,84.291700,17,1,1981
1,28,"Krefftichthys anderssoni",-61.01_74.9583_1982_12_19_25,-61.010000,74.958300,19,12,1982
15,233,"Krefftichthys anderssoni",-54.3083_158.865_1986_12_10_500,-54.308300,158.865000,10,12,1986
8,377,"Krefftichthys anderssoni",-51.965_72.72_1990_6_10_663,-51.965000,72.720000,10,6,1990
6,57,"Krefftichthys anderssoni",-61.03_68.3183_1985_2_7_804,-61.030000,68.318300,7,2,1985
2,,"Lampanyctus australis",-40.0583_142.9433_1980_11_13_200,-40.058300,142.943300,13,11,1980
1,88,"Lampanyctus australis",-46.8283_131.6317_1982_12_27_500,-46.828300,131.631700,27,12,1982
1,,"Lampanyctus intricarius",-40.0583_142.9433_1980_11_13_200,-40.058300,142.943300,13,11,1980
1,,"Lampanyctus pusillus",-40.0583_142.9433_1980_11_13_200,-40.058300,142.943300,13,11,1980
6,348,Lampanyctus,-53.1517_157.51_1993_8_10_250,-53.151700,157.510000,10,8,1993
30,3310,Lampanyctus,-53.0183_157.33_1993_8_10_820,-53.018300,157.330000,10,8,1993
54,4795,Lampanyctus,-48.355_152_1993_8_9_780,-48.355000,152.000000,9,8,1993
1,135,Lampanyctus,-50.71_74.7433_1993_9_10_677,-50.710000,74.743300,10,9,1993
1,82,Lampanyctus,-53.075_157.4067_1993_8_10_820,-53.075000,157.406700,10,8,1993
2,,"Lampichthys procerus",-40.0583_142.9433_1980_11_13_200,-40.058300,142.943300,13,11,1980
6,,"Metelectrona ventralis",-51.2583_75.6267_1990_5_25_309,-51.258300,75.626700,25,5,1990
2,,Myctophidae,-60.4267_61.9533_1981_3_10_200,-60.426700,61.953300,10,3,1981
1,5,Myctophidae,-60.9983_88.0233_1985_1_24_278,-60.998300,88.023300,24,1,1985
2,9,Myctophidae,-62.0333_77.9733_1985_1_19_200,-62.033300,77.973300,19,1,1985
2,,Myctophidae,-62.1733_61.9567_1981_3_10_75,-62.173300,61.956700,10,3,1981
2,,Myctophidae,-62.16_61.97_1981_3_10_35,-62.160000,61.970000,10,3,1981
2,,Myctophidae,-54.975_100.0083_1981_3_15_75,-54.975000,100.008300,15,3,1981
1,7,Myctophidae,-60.995_83.0083_1985_1_22_231,-60.995000,83.008300,22,1,1985
4,23,Myctophidae,-62.9983_62.9933_1985_1_8_767,-62.998300,62.993300,8,1,1985
2,11,Myctophidae,-61.9917_57.9467_1985_1_4_280,-61.991700,57.946700,4,1,1985
1,83,Myctophidae,-50.895_75.1067_1993_9_9_559,-50.895000,75.106700,9,9,1993
2,11,Myctophidae,-61.0183_57.975_1985_1_4_290,-61.018300,57.975000,4,1,1985
5,25,Myctophidae,-62.985_82.9967_1985_1_22_875,-62.985000,82.996700,22,1,1985
3,,Myctophidae,-65.2867_83.0383_1985_1_21_268,-65.286700,83.038300,21,1,1985
14,72,Myctophidae,-60.995_83.0083_1985_1_23_231,-60.995000,83.008300,23,1,1985
6,50,Myctophidae,-62.9833_62.9967_1985_1_8_173,-62.983300,62.996700,8,1,1985
1,4,Myctophidae,-61.99_62.9983_1985_1_8_206,-61.990000,62.998300,8,1,1985
3,14,Myctophidae,-65.0167_57.9933_1985_1_5_200,-65.016700,57.993300,5,1,1985
2,238,Myctophidae,-51.0433_74.7917_1993_9_8_695,-51.043300,74.791700,8,9,1993
1,17,Myctophidae,-63.9867_71.5233_1982_12_18_100,-63.986700,71.523300,18,12,1982
5,22,Myctophidae,-62.005_87.9783_1985_1_24_257,-62.005000,87.978300,24,1,1985
2,9,Myctophidae,-65.9917_62.9383_1985_1_7_200,-65.991700,62.938300,7,1,1985
2,15,Myctophidae,-66.01_77.9867_1985_1_20_236,-66.010000,77.986700,20,1,1985
1,7,Myctophidae,-61.0083_68.0117_1985_1_9_239,-61.008300,68.011700,9,1,1985
1,5,Myctophidae,-59.9983_82.9983_1985_1_23_341,-59.998300,82.998300,23,1,1985
7,47,Myctophidae,-60.0083_68.0183_1985_1_9_275,-60.008300,68.018300,9,1,1985
2,,Myctophidae,-55.025_99.89_1981_3_15_0,-55.025000,99.890000,15,3,1981
12,398,Myctophidae,-48.3917_152.4467_1993_8_9_571,-48.391700,152.446700,9,8,1993
2,,Myctophidae,-65.3083_81.4833_1981_1_22_400,-65.308300,81.483300,22,1,1981
2,,Myctophidae,-64.2917_63.075_1981_3_9_100,-64.291700,63.075000,9,3,1981
2,15,Myctophidae,-63.0033_67.9733_1985_1_10_231,-63.003300,67.973300,10,1,1985
2,,Myctophidae,-65.675_75.59_1981_2_22_300,-65.675000,75.590000,22,2,1981
1,8,Myctophidae,-65.06_82.715_1987_3_21_200,-65.060000,82.715000,21,3,1987
1,223,Myctophidae,-50.4717_74.1467_1993_9_11_568,-50.471700,74.146700,11,9,1993
1,17,Myctophidae,-52.32_71.8883_1990_6_11_150,-52.320000,71.888300,11,6,1990
3,47,Myctophidae,-50.5333_154.835_1986_12_11_500,-50.533300,154.835000,11,12,1986
1,,Myctophidae,-51.0767_74.8_1993_9_8_687,-51.076700,74.800000,8,9,1993
2,,Myctophidae,-40.0583_142.9433_1980_11_13_200,-40.058300,142.943300,13,11,1980
7,38,Myctophidae,-63.0067_77.995_1985_1_19_231,-63.006700,77.995000,19,1,1985
2,,Myctophidae,-66.0583_62.9917_1981_3_8_125,-66.058300,62.991700,8,3,1981
1,7,Myctophidae,-63.9933_57.9733_1985_1_5_250,-63.993300,57.973300,5,1,1985
1,,Myctophidae,-65.3883_73.955_1981_2_22_75,-65.388300,73.955000,22,2,1981
2,,Myctophidae,-66.2067_63.3067_1981_1_30_,-66.206700,63.306700,30,1,1981
2,,Myctophidae,-63.2867_110.7567_1981_1_17_62,-63.286700,110.756700,17,1,1981
1,,Myctophidae,-66.4083_71.59_1981_1_24_200,-66.408300,71.590000,24,1,1981
2,,Myctophidae,-65.3083_81.4833_1981_1_22_75,-65.308300,81.483300,22,1,1981
1,,Myctophidae,-66.3833_71.5767_1981_1_24_75,-66.383300,71.576700,24,1,1981
2,,Myctophidae,-64.3383_80.86_1981_2_18_120,-64.338300,80.860000,18,2,1981
2,,Myctophidae,-64.3033_80.9033_1981_2_18_95,-64.303300,80.903300,18,2,1981
1,6,Myctophidae,-63.015_58.0117_1985_1_5_875,-63.015000,58.011700,5,1,1985
2,,Myctophidae,-64.99_67.055_1981_2_21_60,-64.990000,67.055000,21,2,1981
1,,Myctophidae,-64.86_84.2917_1981_2_18_75,-64.860000,84.291700,18,2,1981
1,114,Myctophidae,-52.6833_72.4667_1992_2_9_334,-52.683300,72.466700,9,2,1992
5,,Myctophidae,-66.7733_72.6083_1991_2_24_530,-66.773300,72.608300,24,2,1991
2,,Myctophidae,-62.9983_58.0083_1984_1_20_200,-62.998300,58.008300,20,1,1984
1,5,Myctophidae,-64.0033_72.9883_1984_1_13_190,-64.003300,72.988300,13,1,1984
10,245,Myctophidae,-49.8183_131.3117_1985_2_1_845,-49.818300,131.311700,1,2,1985
2,,Myctophidae,-64.07_68.5933_1981_2_20_75,-64.070000,68.593300,20,2,1981
1,,Myctophidae,-64.2217_75.2367_1981_2_19_200,-64.221700,75.236700,19,2,1981
2,,Myctophidae,-64.3033_78.725_1981_2_18_980,-64.303300,78.725000,18,2,1981
2,,Myctophidae,-65.705_75.5717_1981_2_22_200,-65.705000,75.571700,22,2,1981
6,39,Myctophidae,-65.02_58.0383_1984_1_19_240,-65.020000,58.038300,19,1,1984
3,,Myctophidae,-64.0067_88.0083_1985_1_25_257,-64.006700,88.008300,25,1,1985
1,7,Myctophidae,-65.4867_57.9967_1984_1_19_210,-65.486700,57.996700,19,1,1984
2,,Myctophidae,-65_67_1981_2_21_200,-65.000000,67.000000,21,2,1981
16,97,Myctophidae,-63.9983_83.005_1985_1_22_233,-63.998300,83.005000,22,1,1985
2,,Myctophidae,-65.47_77.72_1981_2_23_75,-65.470000,77.720000,23,2,1981
2,,Myctophidae,-63.2033_81.0267_1981_2_16_75,-63.203300,81.026700,16,2,1981
2,,Myctophidae,-64.2083_74.9583_1981_2_19_75,-64.208300,74.958300,19,2,1981
2,,Myctophidae,-64.3033_80.9033_1981_2_18_85,-64.303300,80.903300,18,2,1981
1,84,"Nannobrachium achirus",-49.8433_131.34_1985_2_1_500,-49.843300,131.340000,1,2,1985
1,123,"Nannobrachium achirus",-64.9933_74.8817_1991_1_30_800,-64.993300,74.881700,30,1,1991
4,56,"Protomyctophum bolini",-52.7917_72.3433_1985_1_13_150,-52.791700,72.343300,13,1,1985
3,42,"Protomyctophum bolini",-61.9983_68.5667_1985_2_3_804,-61.998300,68.566700,3,2,1985
2,55,"Protomyctophum bolini",-53.2017_74.1467_1985_1_14_330,-53.201700,74.146700,14,1,1985
3,150,"Protomyctophum bolini",-61.84_78.0133_1987_3_16_845,-61.840000,78.013300,16,3,1987
3,136,"Protomyctophum bolini",-62.9967_73.0033_1985_1_16_599,-62.996700,73.003300,16,1,1985
1,39,"Protomyctophum bolini",-63.795_79.9017_1985_1_23_837,-63.795000,79.901700,23,1,1985
2,89,"Protomyctophum bolini",-60.055_57.9167_1985_1_4_658,-60.055000,57.916700,4,1,1985
1,39,"Protomyctophum bolini",-65.7883_79.0133_1985_1_24_470,-65.788300,79.013300,24,1,1985
7,,"Protomyctophum bolini",-56.3117_45.1633_1985_3_4_25,-56.311700,45.163300,4,3,1985
3,47,"Protomyctophum bolini",-60.9667_77.5567_1985_2_5_804,-60.966700,77.556700,5,2,1985
2,50,"Protomyctophum bolini",-54.4767_74.0717_1985_1_15_452,-54.476700,74.071700,15,1,1985
1,52,"Protomyctophum bolini",-52.67_74.915_1985_1_14_325,-52.670000,74.915000,14,1,1985
4,162,"Protomyctophum bolini",-54.4933_159.0417_1986_12_9_500,-54.493300,159.041700,9,12,1986
2,46,"Protomyctophum bolini",-61.03_68.3183_1985_2_7_804,-61.030000,68.318300,7,2,1985
1,41,"Protomyctophum bolini",-60.0033_67.9683_1985_1_9_29,-60.003300,67.968300,9,1,1985
2,45,"Protomyctophum bolini",-63.0633_73.1217_1985_1_31_837,-63.063300,73.121700,31,1,1985
1,39,"Protomyctophum bolini",-62.9883_77.495_1985_1_30_804,-62.988300,77.495000,30,1,1985
2,49,"Protomyctophum bolini",-50.5333_154.835_1986_12_11_500,-50.533300,154.835000,11,12,1986
2,75,"Protomyctophum bolini",-60.01_88.0217_1985_1_24_29,-60.010000,88.021700,24,1,1985
1,43,"Protomyctophum bolini",-59.32_76.9883_1985_1_18_285,-59.320000,76.988300,18,1,1985
1,46,"Protomyctophum bolini",-61.0533_73.3183_1985_2_5_804,-61.053300,73.318300,5,2,1985
4,45,"Protomyctophum bolini",-63.0233_68.3_1985_2_2_804,-63.023300,68.300000,2,2,1985
1,36,"Protomyctophum bolini",-62.0167_75.0717_1985_2_4_804,-62.016700,75.071700,4,2,1985
18,471,"Protomyctophum bolini",-54.3083_158.865_1986_12_10_500,-54.308300,158.865000,10,12,1986
1,47,"Protomyctophum bolini",-62.665_77.9767_1987_3_16_215,-62.665000,77.976700,16,3,1987
1,60,"Protomyctophum normani",-51.52_73.6583_1990_6_8_454,-51.520000,73.658300,8,6,1990
2,41,"Protomyctophum parallelum",-49.8183_131.3117_1985_2_1_845,-49.818300,131.311700,1,2,1985
16,377,"Protomyctophum parallelum",-54.3083_158.865_1986_12_10_500,-54.308300,158.865000,10,12,1986
2,55,"Protomyctophum parallelum",-46.8283_131.6317_1982_12_27_500,-46.828300,131.631700,27,12,1982
2,83,"Protomyctophum parallelum",-49.8433_131.34_1985_2_1_500,-49.843300,131.340000,1,2,1985
5,90,Protomyctophum,-54.4933_159.0417_1986_12_9_500,-54.493300,159.041700,9,12,1986
2,128,Protomyctophum,-51.4467_74.3667_1993_9_15_403,-51.446700,74.366700,15,9,1993
29,1208,Protomyctophum,-53.0183_157.33_1993_8_10_820,-53.018300,157.330000,10,8,1993
1,47,Protomyctophum,-51.1467_74.3367_1990_6_6_490,-51.146700,74.336700,6,6,1990
2,78,Protomyctophum,-53.1517_157.51_1993_8_10_250,-53.151700,157.510000,10,8,1993
1,48,Protomyctophum,-51.8817_73.1833_1993_9_16_438,-51.881700,73.183300,16,9,1993
1,18,Protomyctophum,-54.3083_158.865_1986_12_10_500,-54.308300,158.865000,10,12,1986
1,18,Protomyctophum,-54.51_159.0033_1986_12_9_160,-54.510000,159.003300,9,12,1986
1,281,"Protomyctophum subparallelum",-52.4117_75.115_1993_9_19_253,-52.411700,75.115000,19,9,1993
9,261,"Protomyctophum subparallelum",-46.8283_131.6317_1982_12_27_500,-46.828300,131.631700,27,12,1982
1,28,"Protomyctophum subparallelum",-46.8283_131.6333_1982_12_27_500,-46.828300,131.633300,27,12,1982
1,19,"Protomyctophum subparallelum",-50.5333_154.835_1986_12_11_500,-50.533300,154.835000,11,12,1986
1,48,"Protomyctophum tenisoni",-52.095_71.4983_1990_5_31_344,-52.095000,71.498300,31,5,1990
1,44,"Protomyctophum tenisoni",-52.22_72.3333_1990_6_11_150,-52.220000,72.333300,11,6,1990
2,90,"Protomyctophum tenisoni",-51.1467_74.3367_1990_6_6_490,-51.146700,74.336700,6,6,1990
1,93,Taaningichthys,-53.075_157.4067_1993_8_10_820,-53.075000,157.406700,10,8,1993
1,132,Taaningichthys,-48.355_152_1993_8_9_780,-48.355000,152.000000,9,8,1993
3,,Notosudidae,-40.0583_142.9433_1980_11_13_200,-40.058300,142.943300,13,11,1980
24,492,"Aethotaxis mitopteryx",-66.935_70.8667_1991_2_8_44,-66.935000,70.866700,8,2,1991
24,390,"Aethotaxis mitopteryx",-67.485_68.895_1991_2_12_32,-67.485000,68.895000,12,2,1991
1,270,"Aethotaxis mitopteryx",-68.5283_73.2167_1991_2_20_743,-68.528300,73.216700,20,2,1991
1,38,"Aethotaxis mitopteryx",-67.045_73.5433_1993_1_25_53,-67.045000,73.543300,25,1,1993
1,255,"Aethotaxis mitopteryx",-66.6267_72.51_1987_2_24_785,-66.626700,72.510000,24,2,1987
52,1057,"Aethotaxis mitopteryx",-67.4883_68.8417_1991_2_12_88,-67.488300,68.841700,12,2,1991
1,364,"Aethotaxis mitopteryx",-66.625_72.51_1987_2_24_785,-66.625000,72.510000,24,2,1987
1,251,"Aethotaxis mitopteryx",-66.8917_76.2617_1987_2_27_702,-66.891700,76.261700,27,2,1987
2,46,"Aethotaxis mitopteryx",-67.4817_68.83_1991_2_12_134,-67.481700,68.830000,12,2,1991
1,35,"Aethotaxis mitopteryx",-67.045_73.56_1993_1_24_55,-67.045000,73.560000,24,1,1993
1,45,"Aethotaxis mitopteryx",-67.5083_64.8333_1993_2_8_26,-67.508300,64.833300,8,2,1993
1,40,"Aethotaxis mitopteryx",-67.02_73.485_1993_1_24_55,-67.020000,73.485000,24,1,1993
11,4643,"Dissostichus eleginoides",-53.2117_72.9433_1990_6_1_264,-53.211700,72.943300,1,6,1990
4,1411,"Dissostichus eleginoides",-52.53_74.9717_1992_2_10_408,-52.530000,74.971700,10,2,1992
3,1126,"Dissostichus eleginoides",-51.8083_76.195_1990_6_3_285,-51.808300,76.195000,3,6,1990
1,315,"Dissostichus eleginoides",-54.5567_158.9483_1986_12_8_135,-54.556700,158.948300,8,12,1986
2,792,"Dissostichus eleginoides",-51.81_76.205_1993_9_24_269,-51.810000,76.205000,24,9,1993
1,388,"Dissostichus eleginoides",-57.6767_76.34_1993_9_24_218,-57.676700,76.340000,24,9,1993
3,1251,"Dissostichus eleginoides",-52.6767_75.1533_1993_9_20_313,-52.676700,75.153300,20,9,1993
2,559,"Dissostichus eleginoides",-51.1417_73.8283_1993_9_13_444,-51.141700,73.828300,13,9,1993
3,1108,"Dissostichus eleginoides",-52.465_75.0233_1992_2_11_214,-52.465000,75.023300,11,2,1992
1,272,"Dissostichus eleginoides",-52.7167_74.9833_1992_2_11_477,-52.716700,74.983300,11,2,1992
1,360,"Dissostichus eleginoides",-52.6833_72.4667_1992_2_9_334,-52.683300,72.466700,9,2,1992
1,366,"Dissostichus eleginoides",-52.7083_75.1283_1990_5_23_397,-52.708300,75.128300,23,5,1990
1,451,"Dissostichus eleginoides",-51.7517_73.6983_1990_6_9_414,-51.751700,73.698300,9,6,1990
11,4838,"Dissostichus eleginoides",-52.5367_75.1733_1992_2_11_278,-52.536700,75.173300,11,2,1992
1,590,"Dissostichus eleginoides",-52.0083_71.3367_1990_5_30_289,-52.008300,71.336700,30,5,1990
4,1892,"Dissostichus eleginoides",-51.8133_75.3833_1993_9_23_618,-51.813300,75.383300,23,9,1993
5,2422,"Dissostichus eleginoides",-51.8083_73.3833_1993_9_16_457,-51.808300,73.383300,16,9,1993
3,1183,"Dissostichus eleginoides",-52.53_72.1567_1992_2_6_239,-52.530000,72.156700,6,2,1992
1,457,"Dissostichus eleginoides",-52.415_71.8167_1990_5_31_279,-52.415000,71.816700,31,5,1990
1,279,"Dissostichus eleginoides",-57.1117_74.21_1992_2_1_438,-57.111700,74.210000,1,2,1992
3,910,"Dissostichus eleginoides",-52.3567_74.25_1990_6_17_235,-52.356700,74.250000,17,6,1990
5,2165,"Dissostichus eleginoides",-51.15_74.3633_1993_9_15_443,-51.150000,74.363300,15,9,1993
3,1580,"Dissostichus eleginoides",-52.915_74.2267_1990_6_2_165,-52.915000,74.226700,2,6,1990
2,894,"Dissostichus eleginoides",-51.7117_76.535_1990_5_24_232,-51.711700,76.535000,24,5,1990
1,370,"Dissostichus eleginoides",-57.5583_76.015_1993_9_7_235,-57.558300,76.015000,7,9,1993
2,953,"Dissostichus eleginoides",-54.7517_158.8717_1986_12_8_90,-54.751700,158.871700,8,12,1986
2,621,"Dissostichus eleginoides",-52.35_73.1667_1992_2_9_259,-52.350000,73.166700,9,2,1992
1,415,"Dissostichus eleginoides",-51.6_75.8983_1993_9_7_260,-51.600000,75.898300,7,9,1993
1,330,"Dissostichus eleginoides",-52.5917_75.2217_1987_5_25_230,-52.591700,75.221700,25,5,1987
6,2872,"Dissostichus eleginoides",-51.7433_76.375_1993_9_24_241,-51.743300,76.375000,24,9,1993
5,2330,"Dissostichus eleginoides",-51.8817_73.1833_1993_9_16_438,-51.881700,73.183300,16,9,1993
2,787,"Dissostichus eleginoides",-51.8833_73.8433_1990_6_9_315,-51.883300,73.843300,9,6,1990
6,2778,"Dissostichus eleginoides",-52.2033_75.4283_1993_9_6_455,-52.203300,75.428300,6,9,1993
9,3159,"Dissostichus eleginoides",-52.55_75.1167_1992_2_11_207,-52.550000,75.116700,11,2,1992
3,1294,"Dissostichus eleginoides",-52.45_72.4_1992_2_8_457,-52.450000,72.400000,8,2,1992
1,398,"Dissostichus eleginoides",-51.2983_74.0567_1990_6_8_428,-51.298300,74.056700,8,6,1990
1,604,"Dissostichus eleginoides",-52.6117_74.63_1987_6_9_205,-52.611700,74.630000,9,6,1987
2,730,"Dissostichus eleginoides",-52.2833_72.85_1992_2_9_260,-52.283300,72.850000,9,2,1992
4,1708,"Dissostichus eleginoides",-52.83_74.1233_1993_9_18_189,-52.830000,74.123300,18,9,1993
5,1983,"Dissostichus eleginoides",-52.5667_75.0667_1992_2_11_228,-52.566700,75.066700,11,2,1992
6,1963,"Dissostichus eleginoides",-52.8917_75.0533_1992_1_28_274,-52.891700,75.053300,28,1,1992
6,2963,"Dissostichus eleginoides",-52.915_74.1117_1992_1_24_149,-52.915000,74.111700,24,1,1992
8,2922,"Dissostichus eleginoides",-51.0017_73.9167_1993_9_12_459,-51.001700,73.916700,12,9,1993
5,2731,"Dissostichus eleginoides",-51.9367_74.515_1993_9_17_284,-51.936700,74.515000,17,9,1993
10,4202,"Dissostichus eleginoides",-52.82_75.1567_1990_5_23_520,-52.820000,75.156700,23,5,1990
4,1630,"Dissostichus eleginoides",-52.1983_72.66_1990_6_10_430,-52.198300,72.660000,10,6,1990
2,720,"Dissostichus eleginoides",-52.75_75.2_1992_2_12_430,-52.750000,75.200000,12,2,1992
2,1078,"Dissostichus eleginoides",-52.0633_73.6867_1990_6_14_306,-52.063300,73.686700,14,6,1990
3,1215,"Dissostichus eleginoides",-51.82_73.385_1990_6_9_473,-51.820000,73.385000,9,6,1990
5,1651,"Dissostichus eleginoides",-52.4567_74.615_1992_2_10_316,-52.456700,74.615000,10,2,1992
4,2055,"Dissostichus eleginoides",-52.325_73.4217_1993_9_17_252,-52.325000,73.421700,17,9,1993
